chunk_id,documento_id,texto_con_pistas,etiqueta_anotador1,etiqueta_anotador2
doc_68236444_sec03_chk04,68236444.txt,"10 Art. 63. CdC: Los efectos de la morosidad en el cumplimiento de las obligaciones mercantiles comenzarán: 1o En los contratos que tuvieren día señalado para su cumplimiento, por voluntad de las acreedor interpelare judicialmente al deudor, o le intimare la protesta de daños y perjuicios hecha contra él ante un Juez, Notario u otro oficial público autorizado para admitirla.

3.2 Tipos de Incumplimiento contractual. Existen tantas variantes de incumplimiento como causas que lo provocan. Cada una de ellas presenta aspectos tan peculiares que merecerían una atención y un tratamiento independiente. Sin embargo, quizá, sea conveniente establecer una clasificación en la que puedan encuadrarse los distintos supuestos de incumplimiento contractual para comprender mejor el tipo concreto de incumplimiento al que va referida la mora debitoris. Seguiremos la clasificación realizada por DR. D. LUIS DIEZ-PICAZO11 Se pueden agrupar del siguiente modo: A Cumplimientos retrasados. En principio, integrarían este tipo aquellas hipótesis, en las que en el momento correcto hablar de incumplimiento temporal, puesto que una de las características de la situación de retraso en el cumplimiento por parte del deudor es la incertidumbre acerca del futuro cumplimiento de la prestación debida, pero ésta es todavía posible y, aunque se cumpla retrasadamente es idónea para satisfacer el interés del acreedor. Dentro de este grupo estaría la mora del deudor. La inobservancia del tiempo en el que la prestación debe ser realizada, da lugar a una situación de retraso en el cumplimiento que, posteriormente podrá transformarse en mora debendi. B Cumplimientos defectuosos. En este segundo tipo entrarían aquellos supuestos en los que el deudor ha realizado una prestación que presenta desajustes respecto de la forma en que se encontraba inicialmente programada. En líneas generales, se puede decir que hay cumplimiento inexacto en todos objetivos que son idóneos para hacerla coincidir con el objeto de la obligación y para satisfacer el interés del acreedor.

C Incumplimientos definitivos. La delimitación de esta categoría se facilita una vez realizada la de las anteriores. para ello era esencial. Para mantener un cierto rigor conceptual, se debería distinguir entre retraso y cumplimiento retrasado: - Retraso: sería aquella situación jurídica en la que se encuentra la relación obligatoria cuando, vencido el plazo dentro del que debía cumplirse la susceptible de realizarse la prestación. - Sin embargo, cumplimiento tardío o retrasado existe cuando el deudor ha realizado retrasadamente la prestación obligada. Bien porque existió una causa sobrevenida que imposibilita su ejecución, bien porque el retraso es ya tan prolongado e intolerable que se frustra el fin práctico perseguido con el negocio y el acreedor está justificado para resolver el vínculo contractual. D Incumplimientos parciales: en su clasificación puesto que la incluye en los supuestos de ejecución defectuosa. Considero más correcto separarlos de los demás, puesto que posee características necesariamente son incumplimientos de este tipo. A mi juicio poseen una naturaleza jurídica y una configuración autónoma e independiente del resto de los supuestos anteriores. Se trata de aquellos casos en los que, siendo una obligación de tracto sucesivo o duradera en el tiempo, llegado el momento de exigibilidad de la prestación o bien el pero al tratarse de obligaciones de ejecución continuada todavía es posible e idóneo para satisfacer el interés del acreedor un cumplimiento posterior.",,
doc_122502446_sec05_chk14,122502446.txt,"avances han introducido una nueva forma de trabajo conocida como teletrabajo, trabajo a distancia, trabajo móvil o trabajo en el domicilio85. En España se ha aprobado el Real Decreto-ley 282020, de 22 de septiembre, de trabajo a distancia en adelante, Real Decreto-ley 28202086, siendo la primera norma que regula de forma general el trabajo a distancia. A lo largo de la historia, se han elaborado diversos textos legales que han ido desarrollando una regulación muy escasa sobre esta nueva forma de trabajo. Para poder explicar los problemas que plantea el trabajo a distancia, es necesario comenzar estudiando el Acuerdo Marco Europeo sobre el Teletrabajo elaborado en 2002 en adelante, Acuerdo Marco de 2002. El Acuerdo Marco de 2002 se elaboró para cumplir dos objetivos principales. En primer lugar, para conseguir regular de forma uniforme el teletrabajo garantizando así la seguridad jurídica de los teletrabajadores de cualquier estado miembro de la Unión Europea. El otro objetivo era incorporar esta nueva modalidad de trabajar entre las empresas para que se fueran adaptando a los avances de las nuevas tecnologías y, de tal forma, aprovechar las ventajas que estas aportan a sus diferentes actividades profesionales87. Las principales ventajas del teletrabajo son la mayor libertad y flexibilidad que se da a los trabajadores para organizar su trabajo, y la posibilidad de conciliar la vida laboral con la familiar88. En el Acuerdo Marco de 2002 se ofrece una definición de lo que se entiende por teletrabajo: Es una forma de organización yo ejecución del trabajo, que utiliza la tecnología de la información, en el contexto de un contrato o relación de trabajo, donde el trabajo, que también podría ser ejecutado en el local del empresario, es realizado fuera la que recoge la normativa española.

El ET, antes de la reforma del año 2012, en su artículo 13 recogía la definición del contrato de trabajo a domicilio. Tras la mencionada reforma, este artículo sufrió modificaciones porque se dejó de lado el término trabajo a domicilio y se comenzó a hablar de trabajo a distancia90, quedando la definición de la siguiente forma: Aquel en que la prestación de la actividad laboral se realice de manera preponderante en el domicilio del trabajador o en el lugar libremente elegido por este, de modo alternativo a su desarrollo presencial en el centro de trabajo de la empresa. actividades laborales, ni entre empleados públicos o privados91. Por tanto, las bases que establece sobre el teletrabajo sirven para que cada estado miembro elabore su propia regulación respecto a esta nueva forma de trabajar. Además, este documento centra su atención en establecer unas indicaciones sobre el tiempo de trabajo y la forma de organizar este. Esto se debe a que los teletrabajadores disfrutan de una mayor flexibilidad y autonomía en su trabajo, por eso resulta necesario delimitar unas reglas para que las empresas controlen las horas que trabajan sus empleados y así evitar los excesos de jornada. Esta flexibilidad y autonomía de la que jornada acorde con lo establecido en la normativa. Por ello, las empresas deben garantizar la igualdad de derechos entre sus teletrabajadores y los que realizan su actividad desde las instalaciones de la empresa92. Al igual que se han de asegurar los superiores de las empresas en que todos sus empleados cuenten con la misma carga de trabajo93. Este Acuerdo Marco de 2002 dio lugar a las negociaciones entre CEOE, Cepyme, CCOO y UGT que suscribieron el Acuerdo Interconfederal para la negociación colectiva en 2003 en adelante, Acuerdo Interconfederal 94. Este constituye el primer documento de la normativa española en el que se tipifica una regulación con las principales",,
doc_129073730_sec02_chk04,129073730.txt,"Existe, y se puede aceptar que exista, una tensión en la organización política, entre los gremios y los territorios que hace que sus intereses entren en debate por un mayor poder en el contexto de decisión públidesplazar a los organismos de gobierno, en la dirección de la sociedad. A la luz de los hechos recientes en el Reino Unido y en España, resulta más probable que los territorios desarrollen procesos sociales, económicos y políticos con miras a su independencia del Estado nacional, antes que un movimiento de grupos de presión que pretendan el desmonte de esta estructura. La discusión entre las decisiones individuales y las colectivas es clara en Olson. Cuando se refiere a las motivaciones presentes en los grupos pequeños y las contrasta con las que pueden existir en los grupos grandes para mantener su cohesión; se advierte una diferencia que consiste en distinguir la acción individual de la acción colectiva. Los grupos pequeños responden a un interés individual y los grandes requieren una serie de mecanismos de coordinación y control para mantenerse unidos. Los mecanismos son precisamente los incentivos que el autor propone tanto privados como munado en una organización grande que se persigan objetivos comunes, es decir, bienes colectivos que sean o presumiblemente sean deseados por todos sus miembros. Para explicar estas diferencias elabora su teoría de producto secundario según la cual solamente una organización con algún poder derivado de una actividad económica, que logre la membresía obligatoria de sus asociados y que tenga la capacidad de otorgarles beneficios, podrá desarrollar un aparato de presión política. Olson afirma que estas organizaciones deben tener un propósito primario que puede ser la venta de Gómez L ra otorgarles beneficios sociales a los miembros individuales. Esto se deriva, además, de su razonamiento sobre los incentivos en los grupos privilegiados pequeños, en los cuales la persona tiene incentivos directos los incentivos selectivos. En esta línea, lo que Olson deja para la discusión sobre la acción de grupos es la diferencia entre la acción política colectiva y las acciones individuales a las que les aplica una racionalidad dependan del interés particular de quien las desarrolla? O, por el contrario, todo debe leerse en términos de los beneficios directos e individuales que una persona obtiene de sus decisiones y acciones? Discusión Robert Axelrod 1986 presentó en su libro una Teoría de la Cooperación que se funda en la idea de que existen individuos que persiguen su interés personal, sin la ayuda de una autoridad central que los obligue a cooperar con los demás. Lo que Axelrod plantea es que el interés de cooperar es también un interés individual. Las personas pueden actuar a favor de esos mismos a quienes les ofreció cooperación previamente. La base del razonamiento de Axelrod es el dilema del prisionero y un experimento que desarrolló para encontrar una estrategia de juego que permitiera el surgimiento de la cooperación entre los participantes del juego. Su enfoque se centra en lo estratégico y se desarrolla solamente por medio del experimento mencionado. Lo que encuentra es que una estrategia simple que denomina Toma y Daca tit for tat permite que emerja la cooperación en un juego del tipo dilema del prisionero iterado. Las conclusiones de Axelrod son diferentes a las de Olson, pero también tienen un alcance diferente. Axelrod reconoce que su experiencia tiene limitaciones prisionero. Por ejemplo, las etiquetas de los participantes que pueden marcar diferencias de jerarquías ente ellos, la reputación previa de los jugadores que puede generar incentivos en sus contendores para cooperar la propia organización territorial y social. También existen las limitaciones propias del modelo de juego utilizado, que implica solamente a dos jugadores con unas reglas básicas ampliamente conocidas. El mismo Axelrod en un trabajo posterior 2004 profundiza sobre sus hallazgos y amplía su campo de visión para incorporar nuevos elementos de análisis y nuevos campos de aplicación. La herramienta es el desarrollo de modelos de simulación compleja, mediante dos vías: el modelado basado en agentes y el modelado de abajo hacia arriba.",,
doc_107420749_sec02_chk07,107420749.txt,"aplicable el funcionamiento de esta teoría en el proceso de enseñanza- aprendizaje de una lengua extranjera. Procediendo a la explicación de la siguiente corriente nos encontramos con el innatismo, de este se puede apreciar que es totalmente contrario al conductismo y que defiende tanto la producción como el aprendizaje del lenguaje de una manera opuesta. En el innatismo se debe de nombrar como su creador a Chomsky. Este autor proclama que las personas tienen una capacidad innata para aprender la gramática de nuestra diremos que esta corriente pone de manifiesto que las personas nacen con un dispositivo para la adquisición del lenguaje DAL, por lo que este mismo se encarga de la construcción gramatical de los hablantes y a la deducción autónoma de la creación elementos relacionados con la gramática. Cabe mencionar otra corriente psicolingüística que defiende el mismo proceso de aprendizaje de la lengua a través del DAL pero con la diferencia de que esta teoría aboga por creer que lo que es innato en las personas es la construcción semántica, esta corriente es conocida con el nombre de gramática generativa. Otra de las teorías que va a ser explicada es la conocida como el cognitivismo, teoría basada en Piaget. Dicha teoría defiende que el aprendizaje del idioma se va realizando a través de la interacción de las propiedades del propio individuo con el medio en el que se desenvuelve. Debido a esto se podría decir que es necesario para el aprendizaje de la lengua el estar preparado de forma biológica para entender dicha estructura lingüística que aprendemos en nuestro propio entorno; por el contrario si el propio Piaget. En cuanto al aprendizaje de una lengua extranjera el cognitivismo hace referencia a su propia teoría y defiende que para aprender un idioma se debe de tener primero una base y empezar a aprender por las subdestrezas para poder avanzar a un nivel superior y alcanzar el dominio de las cinco destrezas lingüísticas cuando se esté preparado cognitivamente. Para finalizar, la explicación en cuanto a corrientes psicolingüísticas se tratará de explicar el interaccionismo y el ambientalismo. En esta corriente se pondrá de ejemplo a Vygotsky. El interaccionismo y ambientalismo defienden la importancia del contexto y de lo social para aprender, sin negar la importancia de las funciones cognitivas mencionado anteriormente, es Vygotsky y su zona de desarrollo próximo la cual igual ejemplifica bien la defensa de estas dos corrientes. Como ya es bien sabido esta teoría saben pero están preparados para aprender. Este último saber recibe el nombre de pero está al alcance de su aprendizaje. La forma de enseñanza que defiende totalmente esta teoría basada en dichas corrientes es el aprendizaje en grupo, con una persona mayor o con un profesor que ya conoce el tema debido a que los precursores de este pensamiento se decantan por pensar que las personas aprenden mejor en grupo usando a otros de modelos y guías como forma de contractar ideas; para finalmente interiorizar y consolidar las conclusiones de todo lo aprendido, en este caso del nuevo idioma de forma individual.",,
doc_76093447_sec01_chk02,76093447.txt,"rige todo con versación racional enfatizando en el manejo que los participantes hacen de la información. La dimen sión interaccional se fundamenta en una concepción social del len guaje al ser reconocido éste como un poderoso instrumento de rela ción interpersonal. Entre los teóri cos que han analizado la interac ción desde el ámbito de la corte sía como estrategia conversacio nal están Brown y Levinson 1987 Comprende, también, una supermáxima: intente que su contribución sea verdadera, y se especifica suficientes. La categoría de relación se expresa en una máxima: diga cosas relevantes, es decir, que aquello que se diga sea importante en el con texto comunicativo. Finalmente, la ca tegoría de la modalidad referida al cómo se dicen las cosas. Esta categoría comprende una supermáxima: sea cla ro, y se complementa con estas otras: evite la oscuridad de expresión, evite la ambigüedad, sea breve y sea orde nado. Ahora bien, el análisis de la dimensión transaccional, además de considerar el principio de cooperación y sus máxi mas, exige diferenciar entre lo que decimos y lo que comunicamos, dado que, y como lo advierte el mismo Grice, en el juego de producción e inter pretación de los enunciados, los partí cipes manejan información explícita e implícita, siendo la segunda la que co bra un valor singular parte, se generan por la interven ción de otros principios, y configuran una variedad que depende de los ám bitos estético, social o moral. En este orden de ideas, interesa dete nerse en las implicaturas conversacio nales, que, a su vez, del contexto de emisión, las segundas sí dependen decididamente de éste. Ahora bien, las implicaturas conversa cionales resultan de la combinación de los siguientes elementos: información contenida en el enunciado, factores que configuran el contexto y la situa ción de la emisión, y los principios con versacionales. La noción de implicaturas permite com prender la complejidad que reviste el acto comunicativo, en tanto devela que la puesta en escena del lenguaje está marcada por una diversi dad de factores de índole extralingüística que deben ser objeto de consideración cuando se trata de com prender los juegos su puestos por construcción del sentido. Es en este contex to que podemos comprender los giros y las transgresiones de que pue den ser objeto los principios que rigen los intercambios comunicativos, en atención al propósito que convoca el encuentro. Así por ejemplo, cuando el evento comunicativo está marcado por el componente estético caso de la co municación literaria, la transgresión de la categoría de modalidad, en lo que respecta a la máxima de claridad, se explica en las formas expresivas atra vesadas por los recursos retóricos me táforas, hipérboles, metonimias, etc. La dimensión interaccional, por su par te, se relaciona con la distancia discur siva cercanía o lejanía afectiva y efec tiva en el ámbito de la relación inter personal. En este sentido, y con el pro pósito de lograr la armonía, o cuando menos de disminuir las tensiones y los conflictos, los participantes implementan en el devenir discursivo las estra tegias conversacionales, entre las que ocupa un lugar protagónico, la corte sía verbal. Gladys Lucía Acosta Valencia Ángela Garces Montoya En este contexto, la cortesía como es trategia conversacional es un agrega do estilístico que, si presente en el emisor quien bus ca una reacción o una respuesta del destinatario que favorezca los propósi tos comunicativos del emisor. Asimismo, en lo que respecta a la di mensión interaccional, el contacto tam bién estará regulado por estrategias discursivas3 que implementan los par ticipantes a fin de lograr los propósitos que convocan el encuentro. Dichas es trategias se reconocen como mecanis mos discursivos que, marcadas por las intencionalidades, los implícitos com partidos y el contexto, se orientan a provocar efectos en el interlocutor. De esta manera, el emisor -en atención al proyecto global de comunicación-utilizara estrategias tan disímiles como: la mentira, el secreto, la provocación, la seducción, la ironía, entre otras, para conseguir la adhesión del destinatario.",,
doc_107281241_sec03_chk03,107281241.txt,"En Panamá la producción de sal se realiza aprovechando los aguajes mareas más altas que el nivel normal. Desde la llegada de los españoles se construyeron canales para captar el agua de esas mareas, dándole un manejo para producir sal. A este antiguo sistema se le conoce como destajos de tierra fosas en las que se vierte el agua salada 5. En tiempos de aguaje, el agua entra por los esteros terrenos pantanosos y se desplaza por las albinas tierra con cierto contenido de sal, las cuales quedan inundadas por dichas aguas, quedando estancadas en pequeñas cantidades en donde, por efect de los rayos solares, parte de esta se evapora formando cristales que se precipitan en el fondo de fosas o destajos. En Panamá las regiones que se dedican a esta activid d son la región azuerence y la provincia de Coclé. En la región de Azuero se encuentra la Cooperativa Reyes Espino, R.L. ubicada en Guararé, la Cooperativa Salineros Santeños, R.L. ubicada en La Villa de Los Santos, la Cooperativa Sal Sarigua, R.L. ubicada en Chitré y en la provincia de Coclé se ubica Cooperativa Marín Campos, R.L. específicamente en Aguadulce 8. Para esta investigación estaremos trabajando con la Cooperativa Salineros Santeños, R.L. La figura 3 muestra el mapa de ubicación exacta de las salinas a trabajar.

Por motivos de calidad y de cantidad, la actividad s linera ha evolucionado y se ha transformado en un sistema con técnicas nuevas y un tanto modernas, aunque la implementación de tecnología más avanzada pudiera permitir obtener una mayor producción de sal. En la actualidad los salineros siguen utilizando las mismas instalaciones tradicionales, pero han logrado instalar mejoras como: compuertas, construcción de lagos y la más significativa; el reemplazo de destajos de tierra a carpetas o cristalizadores de plástico, lo que han permitido obtener una sal más limpia, aumentar el almacenamiento de agua y la producción del mineral. La figura 4 ilustra el proceso actual utilizado en las salinas.

Sáez et al: Propuesta de un sistema automatizado para la obtención de sal en Azuero, República de Panamá",,
doc_85007383_sec01_chk02,85007383.txt,"Partiendo de este criterio, visto a través de la observación de diferentes conferencias se hace necesario determinar el objetivo principal al cual va referida la siguiente propuesta que es instruir a los docentes para dar soluciones didácticas posibles en la realización de una correcta aplicación del uso de las fuentes históricas, como alternativa para el desarrollo de las habilidades profesionales de los estudiantes. Para el logro de este objetivo se debe tener presente las siguientes orientaciones metodológica instructiva para los profesores y los estudiantes. Proponemos para los profesores una orientación pedagógica, que significa cómo poder trabajar dentro del contexto del aula el análisis de fragmentos de un documento histórico para propiciar que se domine la esencia del contenido temático de cada asignatura y que a su vez tenga un significado práctico para el educando. Para los estudiantes, la orientación es profesional: cómo prepararse para ser más competentes en la investigación, administración, gestión, análisis y diseño acorde a las demandas de su campo de acción analista, planificador o gestor de los distintos subsistemas productivos, etc., proponiendo las estrategias que resulten más provechosas para la organización y que puede resultar un valioso asesor en la estructuración de la toma de decisiones. Las orientaciones que se darán pueden ser utilizadas en el contexto de una conferencia, una clase práctica, para el desarrollo de seminarios y para el uso de la investigación científica, y es recomendable que el docente sea capaz de orientar correctamente para poder desarrollar en sus estudiantes las habilidades de analizar, valorar, y sintetizar que van a estar presentes dentro de los trabajos de investigación extracurriculares, Dentro del logro de los objetivos, en los instructivos se comprueba el grado de conocimientos alcanzado por el estudiante al decodificar los conceptos, en este caso económicos, presentes en el texto analizado, que comprende las vertientes: 1. un aspecto formal, que se ocuparía del estudio del contexto histórico socio económico objeto de reflexión. 2. un aspecto valorativo que lleva al nivel de comprensión del documento analizado. 3. el desarrollador donde se verificarán las facultades del estudiante vinculado con el conocimiento o y habilidad. 4. el educativo donde demostrarán sus convicciones y valores éticos, estéticos y filosóficos álvarez de Zayas,2000 Justificamos la selección de la manera siguiente: se pone de manifiesto el principio de la solidez de los conocimientos, habilidades y hábitos es el estudiante el que por sí solo desarrolla el proceso por el grado de participación de los sujetos. Por la estimulación de la actividad productiva: La enseñanza problémica se estructura en diferentes tipos de problemas docentes y en la combinación de la actividad reproductiva, productiva y creativa del estudiante. Hay que tener presente que un componente central en toda acción de evaluación es la presencia de criterios, es decir de elementos a partir de los cuales se puede establecer la comparación respecto del objeto de evaluación o algunas de sus características. Este es uno de los elementos de más dificultosa construcción metodológica y a la vez más objetable en los procesos de evaluación Hourrutiner, 2006. Por una parte, se corre el riesgo de reducir toda la evaluación a una acción de carácter normativo en el cual solo se intenta establecer el grado de satisfacción o insatisfacción de determinadas normas. Por otra, se puede caer en la tentación de eludir la búsqueda o construcción de criterios con lo cual toda acción de evaluación resulta estéril ya que solo es posible hacer una descripción más o menos factible realizar un análisis comparativo. La mayor discusión en materia de evaluación se plantea alrededor de la legitimidad de los criterios adoptados en una determinada acción evaluativa, es decir, quién define estos criterios y cómo lo realiza, por lo que se hace necesario fortalecer la cultura evaluativa de nuestra práctica pedagógica escolar se está logrando el desarrollo de capacidades: de los objetivos centrales de cualquier acción evaluativa, los procesos de evaluación a través de sus exigencias técnicas y metodológicas desempeñan una importante función en términos de promover el desarrollo de competencias muy valiosas como el desarrollo de marcos analíticos e interpretativos de la información, de inclusión de la información en los procesos de gestión, de desarrollo de instrumentos para la recolección de información, etc. Elola Toranzo, 2000; garcia mornal, 1997. REQUERIMIENTOS METODOLÓGICOS QUE EL PROFESOR DEBERÁ TENER PRESENTES PARA ORIENTAR EL ANÁLISIS DEL DOCUMENTO HISTÓRICO. 1. Efectuar una lectura de familiarización del 2. Determinar el contexto histórico en que se elabora el documento, posiciones clasistas. 3. Buscar información acerca del término objeto de estudio. 4. relacionar los resultados del estudio con los conocimientos precedentes. 5. Comparar documentos que se refieran a la misma temática y arribar a conclusiones. 6. Valorar la importancia del documento Pero, cuál es el modo de conducir el análisis de las fuentes históricas? se escoge, a modo de ilustración, el tema referido al desarrollo económico por lo que se realiza una propuesta de plan de lectura al estudiante y se le orienta buscar el artículo adecuado donde se trabajará sobre la base de los siguientes interrogantes: 1. Cuál es el contexto histórico en que se elabora el documento? 2. Cuál es el concepto de desarrollo económico que plantea el autor? 3. Compara el concepto de desarrollo económico del autor con otros autores. 4. Explica cada uno de los factores estratégicos sobre los cuales debe descansar el",,
doc_79365966_sec05_chk19,79365966.txt,"entre sí para ponerse de acuerdo y resolver las situaciones que se les plantean. En segundo lugar, las pistas para realizar la orientación y las balizas estarán escritas en lenguaje de signos y braille para favorecer la igualdad de condiciones entre todos los participantes. Además, finalmente y a modo de evaluación, podemos pedir a nuestros alumnos que realicen una pequeña redacción sobre lo que han aprendido con el trabajo en equipo. En cuanto al área de Ciencias Naturales, es la que mejor se justifica junto a la Educación Física, ya que al tratarse de una actividad en el Medio Natural, los alumnos interactuaran constantemente con la naturaleza. Durante la actividad, los alumnos deberán recoger, como hemos dicho anteriormente, algunas especies de la fauna característica del paisaje que vamos a recorrer, de modo que realizarán en los días posteriores a la actividad, una especie de álbum en el que pondrán las plantas que han recogido y expondrán sus características. A lo largo de la salida, el maestro puede explicar las características de la flora y fauna del entorno que se va a visitar para afianzar los conocimientos que hayan trabajado en el área de Ciencias Naturales. Las Ciencias Sociales también se trabajan con nuestra actividad, puesto que los alumnos observarán los paisajes de su entorno natural y lo identificarán de acuerdo con lo que han aprendido. Los alumnos observarán las características del entorno, el relieve, la situación geográfica en que se encuentran y la naturaleza histórica de estos paisajes. Además, también se podrá relacionar con la Expresión Artística a la hora de que los alumnos realicen los dibujos que hemos mencionado anteriormente. Finalmente, el área de Matemáticas también se puede trabajar con nuestros alumnos durante la actividad, de manera que, los alumnos sigan con la brújula las pistas P á g i n a 53

que hemos establecido y aprendan a interpretar los números que en ellas aparecen para poder llegar a su objetivo. Además podemos trabajar la interpretación de mapas a escala, curvas de nivel o incluso plantear ejercicios de cálculos de distancias o pendientes.

5.5 Contexto La actividad de orientación y senderismo que vamos a llevar a cabo se realizará en el Paisaje Protegido de los Pinares de Rodeno y se visitará también el Centro de Interpretación de Dornaque, en la localidad de Albarracín Teruel. Se trata de un tendríamos problema en contar con todo nuestro alumnado al completo. Como centro escolar, lo llevaremos a cabo en el Colegio Público Las Anejas, que se trata de un centro que depende de la Consejería de Educación del Gobierno de Aragón. El C.E.I.P Las Anejas acoge a alumnos de Educación Infantil y de Educación Primaria. El centro está ubicado en la periferia de la ciudad de Teruel, dentro de la ciudad escolar que existe en la carretera de Alcañiz entre los barrios de El Carrel y San León. El centro cuenta con dos módulos centrales de dos plantas cada uno en los cuales se encuentran las aulas de primaria y parte de infantil. Por lo que respecta a las características sociales y económicas del centro, cabe destacar que la mayor parte de las familias que envían sus hijos al Centro son del medio urbano y corresponden grupos sociales muy variados. En dichas familias, predominan las profesiones de tipo manual y de servicios, las actividades autónomas y las P á g i n a 54

profesiones liberales. El tipo de vivienda predominante de estas familias es el bloque de pisos. Por otro lado, las pocas familias del medio rural que envían a sus hijos al Centro, se dedican a actividades agropecuarias y sus viviendas reformadas son de tipo tradicional. Para esta actividad contaremos con un curso de 6o de Primaria en el que tendremos al menos 20 alumnos de diversos contextos sociales y entre los que encontramos un alumno con discapacidad visual, un alumno con discapacidad auditiva, un alumno con síndrome de Down y un alumno con discapacidad física que precisa de silla de ruedas para desplazarse. Todos los alumnos son naturales de la provincia de que llevan ya varios años dentro del sistema educativo español.",,
doc_82298799_sec02_chk03,82298799.txt,"Adaptable y configurable a las necesidades del usuario. Diversidad de recursos proyectos disponibles en: SourceForge http:sourceforge.net, dispone de más de 147 mil proyectos de software software libre es fundamental, ya que los representantes del público meta manifestaron licenciados, tales como herramientas de diseño gráfico, ofimática, desarrollo web, entre otros. Por ello, fue de importancia el poder utilizar herramientas alternativas y de uso libre para el diseño y desarrollo de la comunidad virtual, reduciendo paralelamente y de forma significativa los costes de la aplicación. En general las comunidades virtuales y el software libre son de gran apoyo en el sistema económico costarricense, ya que ofrecen diversidad de servicios y, además, permiten crear e interactuar con variedad de herramientas que se pueden emplear en la organización libremente. Sandí Brenes 2010 indican en su artículo llamado Inclusion of Technologies Based on Information and Communication ICT in Business Administration of Informal Productive Sectors que la economía costarricense ha sido estudiada y analizada por expertos nacionales e internacionales, pero que en dichos estudios se carece de económicas, políticas, sociales y familiares, realizan sus labores productivas al margen de los lineamentos estipulados por ley en la mayoría de los casos; a modo de ejemplo, se puede citar a los productores agrícolas, campesinos, sastres, zapateros, curtidores de cuero, lecheros, entre otros p. 386. formal con el informal; por ello, es importante hacer la aclaración respectiva, tal como se cita a continuación:

que satisface las necesidades de la generación presente sin comprometer la capacidad de las generaciones futuras para satisfacer sus propias necesidades. Así mismo, Sanz et al. 2010, citados por Sandí y Brenes 2012, concuerdan en que la sostenibilidad se puede interpretar como un desarrollo sostenible en el cual existe un progreso, una mejora cualitativa, pero sin incremento cuantitativo, lo que garantiza una mejor calidad de vida para todas las personas en todo momento. 9. Metodología y desarrollo de la comunidad virtual Para desarrollar el marco metodológico se tomó en cuenta una serie de factores, tales como: el tipo de investigación por realizar, la técnica de recopilación de la información y la técnica de análisis de la información y la población en estudio. Para llevar a cabo el estudio y responder a los objetivos, se utilizó el enfoque de la investigación cualitativa, ya que interesaba comprender las acciones del público meta ante una situación específica: el uso de las Comunidades Virtuales como apoyo en sus procesos productivos. La recopilación de la información se hizo a partir de grupos de discusión. Específicamente, se aplicó la técnica de la mesa redonda con varios representantes de la población meta. La mesa redonda consiste en realizar una discusión con un grupo de personas sobre un asunto o problema determinado. El estudio se realizó integrantes del grupo pronunciara un discurso, sino que se escucharan los puntos de vista de los participantes y se discutieran hasta ponerse de acuerdo en algo positivo, para deducir las recomendaciones o acuerdos. Otra particularidad de la mesa redonda es que se efectuaba cuando se deseaba conocer el punto de vista de distintas personas sobre un tema determinado. La metodología de desarrollo estuvo orientada por las siguientes tres etapas:",,
doc_2517572_sec01_chk01,2517572.txt,"PROBLEMAS EN EL DISEÑO DE UN ESTUDIO SOBRE LA ATRACCIÓN COMERCIAL En este apartado se plantean los problemas empíricos que pueden surgir a la hora de realizar estudios en los que se considera la atracción comercial. Los aspectos que hay que tener en cuenta, y que se explican de forma más detallada a continuación, son los siguientes: 1 las variables a utilizar en el modelo; 2 los tipos de productos que los consumidores acuden a comprar cuando van a los centros comerciales, así como las situaciones de compra específicas; y 3 el nivel de agregación del modelo. Diseño de las variables medir las variables que detenninan la atracción comercial y que esta divergencia se encuentra tanto en las variables independientes como en las dependientes. A continuación, se exponen las variables y las distintas concepciones propuestas por parte de los diferentes autores. Variable distancia al centro comercial. Esta variable ha sido medida y entendida de muy diversas formas dependiendo del tipo de estudio y de la perspectiva de los autores véase el cuadro 6. Como se observa en dicho cuadro, posiblemente, la mejor forma de medir la variable distancia sea el tiempo de conducción, ya que así lo indican los numerosos estudios que escogen esta variable y los resultados obtenidos en los mismos. La distancia medida de esta forma, ya sea desde el hogar del consumidor al centro comercial o desde su trabajo, tendrá en cuenta aspectos tales como los atascos, semáforos, que, contemplando un mismo recorrido, pueden dar lugar a distancias percibidas como muy diferentes, dado el tiempo necesario para deberían utilizar para medir esta variable. Cuadro 6. Medidas de la variable distancia a un centro comercial. DISTANCIA AUTORlES Distancia real medida en kilómetros. Wee y Pearce 1985; Hauser y Koppelman Distancia real medida en tiempo conducción. y Rogers 1980; Gaustchi 1981; Weisbrod, Parcells y Kem, 1984; Stoltman, Gentry y Anglin, 1991; Más 1996 a, b. Indicador múltiple: distancia perceptual en minu- HowelI y Rogers 1980. tos y objetiva en bloques de edificios. Fuente: Elaboración propia. Variable atracción que ejerce el centro comercial. Para medir la atracción que ejercen los centros comerciales sobre los consumidores, los metros cuadrados de superficie aparecen como la medida más utilizada y apoyada por los distintos autores, ya que indican que éstos reflejan bien la oferta de los centros comerciales. El surtido también puede ser una variable a considerar, aunque más difícil de medir, igual que ocurre con la preferencia, pues ambas pueden dar lugar a interpretaciones muy diversas y, en muchas ocasiones, necesitan de aproximaciones previas para su correcta utilización. Otra de las variables a considerar es la imagen, aquellos estudios que postulan la imagen como variable explicativa de la atracción, se encuen-",,
